Close_nvidia,Volume_nvidia,Close_bitcoin,Volume_bitcoin
181.94,8114787,10360.546875,14109864675.0
180.21,5795796,10276.793945,15160167779.0
181.07,5711828,10241.272461,15304603363.0
179.98,6600942,10198.248047,16169268880.0
176.94,6408569,10266.415039,19937691247.0
172.69,8931295,10181.641602,14734189639.0
174.84,6395647,9729.324219,15144925408.0
172.53,8031045,8620.566406,25002886689.0
178.23,7827672,8486.993164,21744728353.0
177.34,5945648,8118.967773,19258205289.0
171.76,9148974,8251.845703,16408941156.0
174.07,4829977,8293.868164,17115474183.0
174.0,9189150,8343.276367,15305343413.0
173.04,7391544,8393.041992,13125712443.0
181.31,11568265,8259.992188,13668823409.0
181.97,6699005,8205.939453,13139456229.0
184.33,12207839,8245.623047,18009742607.0
177.23,11233566,8228.783203,15592264032.0
180.71,7697082,8595.740234,19384942333.0
183.03,8187889,8586.473633,17618660671.0
185.99,11271668,8321.756836,19604381101.0
186.53,5258394,8374.686523,15151387859.0
196.37,16699633,8205.369141,15220412632.0
194.21,10818828,8047.526855,16071646996.0
194.29,6607924,8103.911133,14313052244.0
190.49,7548039,7973.20752,15651592610.0
196.01,6546711,8243.720703,15868748866.0
195.61,8434228,8078.203125,16803377857.0
195.09,7144250,7514.671875,21942878958.0
196.86,5975933,7493.48877,16268708849.0
204.54,10577288,8660.700195,28705065488.0
206.79,8116718,9256.148438,30948255332.0
202.92,5280920,9427.6875,28426779937.0
203.0,5149038,9205.726563,27706531577.0
201.02,5243315,9199.584961,26583653947.0
202.59,7090956,9261.104492,24324691031.0
210.5,9417905,9412.612305,26170255634.0
209.61,7521712,9342.527344,26198609048.0
207.63,6725335,9360.879883,23133895765.0
208.34,7008498,9267.561523,22700383839.0
207.78,4735187,8804.880859,24333037836.0
208.18,6094736,8757.788086,20265510765.0
209.61,7095971,8815.662109,20309769107.0
208.57,7559124,8808.262695,17545755405.0
209.79,13175171,8708.094727,19084739975.0
204.19,26355409,8491.992188,21796856471.0
212.28,14382963,8309.286133,21579470673.0
207.99,10384506,8206.145508,21083613816.0
211.18,11825438,8027.268066,20764300437.0
210.18,7209730,7642.75,22514243371.0
210.89,5602470,7296.577637,34242315785.0
221.21,12683686,7146.133789,42685231262.0
217.0,9642023,7218.371094,21129505542.0
218.24,5410718,7531.663574,23991412764.0
216.74,3538924,7761.243652,19709695456.0
209.25,9346742,7321.988281,17082040706.0
207.66,11853653,7320.145508,14797485769.0
209.42,6840459,7252.034668,21664240918.0
208.74,4628444,7448.307617,18816085231.0
212.17,5810457,7546.996582,18104466307.0
212.17,5378320,7400.899414,17872021272.0
213.98,6417228,7278.119629,18249031195.0
217.34,5850247,7217.427246,16350490689.0
224.07,10152084,7243.134277,18927080224.0
223.99,11374183,7269.68457,17125736940.0
225.15,8032684,6932.480469,20213265950.0
228.29,8081598,6640.515137,22363804217.0
229.51,8606969,7276.802734,31836522778.0
235.46,11327674,7202.844238,25904604416.0
239.37,15084607,7218.816406,22633815180.0
238.82,8884815,7355.628418,27831788041.0
238.62,3471597,7322.532227,22991622105.0
239.19,4580451,7238.966797,22787010034.0
236.87,6370251,7290.088379,22777360996.0
232.32,6456178,7292.995117,22874131672.0
235.3,5780283,7193.599121,21167946112.0
239.91,5941969,6985.470215,20802083465.0
236.07,5144308,7344.884277,28111481032.0
237.06,6572812,7769.219238,23276261598.0
239.93,7980144,8163.692383,28767291327.0
240.38,6931017,8079.862793,31672559265.0
243.02,6386053,7879.071289,24045990466.0
244.32,7911560,8166.554199,28714583844.0
251.98,7739168,8144.194336,22482910688.0
247.28,8989483,8827.764648,44841784107.0
245.57,6577636,8807.010742,40102834650.0
248.93,7104791,8723.786133,31313981931.0
249.28,6344764,8929.038086,36372139320.0
247.94,5321260,8745.894531,24097418512.0
250.11,5980967,8680.875977,22600204051.0
252.86,6112861,8406.515625,25770680779.0
250.48,9337839,8445.43457,24397913026.0
240.2,11763354,8909.819336,28647338393.0
247.97,7774401,9358.589844,34398744403.0
245.54,6486279,9316.629883,30682598115.0
245.81,7262590,9508.993164,32378792851.0
236.43,9260493,9350.529297,29432489719.0
240.33,6398205,9293.521484,30934096509.0
247.13,6788589,9180.962891,29893183716.0
250.76,5205502,9613.423828,35222060874.0
254.25,5457051,9729.801758,37628823716.0
251.59,4743803,9795.943359,34522718159.0
262.97,13240194,9856.611328,39386548075.0
267.89,15963922,10208.236328,37648059389.0
272.54,9366118,10326.054688,43444303830.0
270.78,13200384,10214.379883,49356071373.0
289.79,26048093,10312.116211,43338264162.0
296.57,15547025,10141.996094,47271023953.0
314.7,17358281,9633.386719,46992019710.0
308.7,20251259,9608.475586,44925260237.0
294.07,19232331,9686.441406,40930547513.0
273.28,21422873,9650.174805,45080496648.0
262.05,26387442,9341.705078,42515259129.0
267.65,18741536,8820.522461,50420050762.0
252.6,22660373,8784.494141,45470195695.0
270.07,28366882,8672.455078,44605450443.0
276.43,22268639,8869.669922,42857674409.0
265.89,16319828,8787.786133,42386715821.0
284.51,14935184,8755.246094,34746706368.0
273.29,13508187,9078.762695,39698054597.0
266.04,12885307,9122.545898,40826885651.0
245.44,15353960,7923.644531,46936995808.0
261.08,14516218,7909.729492,42213940994.0
246.47,12551693,7911.430176,38682762605.0
216.31,20413535,4970.788086,53980357243.0
240.84,15870943,5563.707031,74156772075.0
196.4,18174303,5014.47998,45368026430.0
217.27,20840799,5225.629395,38622642935.0
202.82,21727385,5238.438477,37878801016.0
212.97,19137847,6191.192871,51000731797.0
205.75,20115854,6198.77832,54442976103.0
212.69,16096866,6416.314941,46491916000.0
249.18,27541095,6734.803711,48221910672.0
245.62,19835767,6681.062988,44590107888.0
257.24,17439692,6716.44043,35319797642.0
252.73,15970744,6469.79834,34585598367.0
265.59,15056253,6429.841797,37101651525.0
263.6,23749014,6438.644531,32786468812.0
243.07,16422828,6606.776367,40346426266.0
255.47,16894113,6793.624512,47660646124.0
243.91,16580346,6733.387207,38976504903.0
268.4,18197062,7271.78125,46896904615.0
259.03,19613047,7176.414551,44243482668.0
266.95,13561113,7334.098633,37563249549.0
262.95,13156195,7302.089355,34815139178.0
269.85,9960182,6845.037598,38619308647.0
283.95,13273667,6842.427734,34110434052.0
280.84,9153721,6642.109863,32288311031.0
294.7,18640510,7116.804199,46783242377.0
292.32,13478049,7096.18457,32513423567.0
287.05,11234705,6881.958496,37747113936.0
269.51,18378996,6880.323242,32589741511.0
286.15,12118228,7117.20752,33249153866.0
284.01,10603988,7429.724609,43500782316.0
289.59,8816137,7550.900879,34636526286.0
297.08,11984699,7795.601074,36162144725.0
291.36,11072603,7807.058594,33187959921.0
298.46,9479047,8801.038086,60201052203.0
292.28,9397943,8658.553711,66964629541.0
282.78,8552445,8864.766602,44068389997.0
291.29,7938880,8912.654297,45718796276.0
293.74,9222391,9003.070313,43148462663.0
297.79,8086639,9268.761719,49371886931.0
304.87,9343263,9951.518555,61112700562.0
312.5,8497678,9842.666016,51780748042.0
322.62,11726504,8601.795898,57119858802.0
312.1,12326482,8804.477539,42142717533.0
311.2,15646252,9269.987305,45558144023.0
321.22,15057809,9733.72168,56426907637.0
339.63,24691543,9328.197266,48158802327.0
350.01,19410086,9726.575195,41827139896.0
352.22,17933049,9729.038086,39254288955.0
358.8,14688405,9522.981445,36546239703.0
351.01,17552200,9081.761719,39326160532.0
361.05,25969125,9182.577148,29810773699.0
348.71,19269476,8835.052734,29584186947.0
341.01,29397306,9181.017578,32740536902.0
339.48,18403204,9525.750977,34367073114.0
355.02,18647994,9439.124023,32896642044.0
352.25,9762775,10167.268555,35198901068.0
353.01,9783014,9529.803711,39137252109.0
350.78,9135972,9656.717773,25007459262.0
350.66,10606960,9800.636719,25921805072.0
356.8,12043651,9665.533203,23509628646.0
352.2,9693431,9771.489258,21486346312.0
361.84,11712221,9795.700195,23717842783.0
374.67,15804537,9870.094727,25706567601.0
351.85,14591256,9321.78125,30247143440.0
357.3,14272704,9480.84375,22610564515.0
366.95,10000054,9450.702148,26699704768.0
362.74,13392875,9538.024414,21565537209.0
369.44,10207641,9480.254883,20177709879.0
368.72,6360238,9411.84082,17770083003.0
370.45,13104013,9288.018555,19632223107.0
381.07,9961662,9648.717773,21104009514.0
378.0,9377685,9629.658203,17006433272.0
369.42,11234272,9313.610352,18961716076.0
379.6,9401800,9264.813477,18616048626.0
366.2,14802144,9162.917969,18341465837.0
368.0,8556203,9190.854492,16460547078.0
379.91,9197300,9137.993164,15735797744.0
381.2,8237180,9228.325195,15971550355.0
384.49,9101892,9123.410156,16338916796.0
393.57,7903881,9375.474609,17889263252.0
394.87,8945039,9252.277344,13839652595.0
408.64,9437346,9428.333008,19702359883.0
420.36,12367718,9277.967773,18000702524.0
419.17,12441869,9278.807617,16860035605.0
402.09,11426932,9243.614258,17519821266.0
415.08,13567356,9243.213867,18085038362.0
409.09,10099623,9192.836914,15844731575.0
405.39,8624118,9132.227539,15713967523.0
408.06,6657123,9151.392578,13944570749.0
420.43,7039983,9164.231445,13755604146.0
413.14,6866718,9374.887695,18069581956.0
417.55,9182271,9525.363281,16532254884.0
405.19,10291532,9581.072266,18146399002.0
407.78,11832300,9536.892578,16552768325.0
416.86,7303255,10990.873047,35359749590.0
408.62,6790901,10912.823242,28766551142.0
418.62,7112692,11100.467773,24617249715.0
424.56,7722004,11111.213867,22857247901.0
424.59,9657150,11323.466797,23160469766.0
440.41,10325456,11246.348633,20271713443.0
449.11,7758390,11205.892578,21250197042.0
451.47,6262493,11747.022461,24411254471.0
453.42,6107892,11779.773438,23400740340.0
447.98,8562899,11601.472656,23132312867.0
446.6,10694898,11878.111328,26114112569.0
434.0,8862763,11410.525391,27039782640.0
457.61,11623573,11584.93457,25064548486.0
457.72,9361489,11784.137695,27522199497.0
462.56,9160904,11768.871094,24237958589.0
493.48,15417858,12254.402344,28227687027.0
490.43,12586155,11991.233398,26043227672.0
485.54,15565558,11758.283203,24502851117.0
485.64,23034656,11878.37207,20175242945.0
507.34,24996738,11592.489258,23762425999.0
508.81,12264105,11774.595703,20681511755.0
510.0,7226920,11366.134766,26301509932.0
510.92,8031073,11488.363281,22466660958.0
505.13,7940073,11323.397461,23240415076.0
525.91,13428963,11542.5,19807127588.0
534.98,12521030,11680.820313,22285928250.0
552.84,12811849,11970.478516,27311555343.0
573.86,21850322,11414.03418,28037405299.0
520.62,23628151,10245.296875,31927261555.0
504.9,36592071,10511.813477,29965130374.0
476.52,19893237,10131.516602,33430927462.0
508.6,18404957,10242.347656,24128292755.0
492.47,17467111,10363.138672,54406443211.0
486.58,15923172,10400.915039,45201121775.0
514.89,30043624,10680.837891,35453581940.0
519.64,18188914,10796.951172,32509451925.0
500.58,13939985,10974.905273,30769986455.0
498.54,19812794,10948.990234,38151810523.0
487.57,17461548,10944.585938,26341903912.0
500.69,18026061,10462.259766,28884999244.0
505.51,16161302,10538.459961,23621787804.0
484.95,16175308,10246.186523,23788661867.0
493.92,18281008,10760.066406,47144380902.0
514.95,14700407,10692.716797,39348590957.0
521.4,14345228,10709.652344,47762394731.0
529.03,15575124,10844.640625,46582396602.0
541.22,17229603,10784.491211,44171073700.0
544.58,13125059,10619.452148,40023134100.0
522.49,13812397,10575.974609,48661453918.0
545.7,11995457,10793.339844,47537578009.0
549.46,19610496,10604.40625,42623695307.0
558.56,10452129,10668.96875,37799458436.0
553.55,9472522,10915.685547,63314794397.0
550.51,8672273,11064.458008,22799117613.0
569.04,10868595,11555.363281,26163972642.0
569.93,8615078,11425.899414,24241420251.0
563.81,6916178,11429.506836,24103426719.0
558.8,6680628,11495.349609,24487233058.0
552.46,6065990,11322.123047,25635480772.0
539.91,7451714,11742.037109,23860769928.0
545.82,5730301,11916.334961,30915821592.0
540.99,5489933,12823.689453,43414712626.0
534.44,7261986,12965.891602,34729759598.0
543.61,5837107,12931.539063,28974975003.0
525.65,8422358,13075.248047,29461458313.0
535.87,6262992,13654.21875,33749878156.0
505.08,9412952,13271.285156,35867318895.0
520.96,8002046,13437.882813,56499499598.0
501.36,10434900,13546.522461,30581485201.0
503.23,7491316,13550.489258,30771455468.0
520.78,6822527,13950.300781,29869951617.0
551.77,10255732,14133.707031,35116364962.0
566.4,7975708,15579.848633,40856321439.0
582.48,9583732,15565.880859,39837841971.0
545.23,14574447,15332.31543,34149115566.0
510.8,16101680,15290.902344,25574938143.0
536.72,10118586,15701.339844,29772374934.0
538.27,9165875,16276.34375,34175758344.0
531.88,8669058,16317.808594,31599492172.0
540.61,10344370,16716.111328,31526766675.0
536.89,7800699,17645.40625,39006849170.0
537.15,12773133,17804.005859,49064800278.0
537.61,14148355,17817.089844,36985055355.0
523.51,8527245,18621.314453,36992873940.0
525.6,9033855,18364.121094,42741112308.0
518.31,8568883,19107.464844,51469565009.0
529.39,6497910,18732.121094,43710357371.0
530.45,4181880,17108.402344,38886494645.0
536.06,7173800,19625.835938,47728480399.0
535.6,7412379,18802.998047,49633658712.0
541.78,7084030,19201.091797,37387697139.0
535.84,4988016,19445.398438,31930317405.0
542.33,5056085,18699.765625,33872388058.0
544.27,5581081,19191.630859,26896357742.0
534.0,6798022,18321.144531,31692288756.0
517.23,10032530,18553.916016,34420373071.0
518.89,5194118,18264.992188,25547132265.0
520.53,5231641,18058.904297,27919640985.0
532.35,6753947,19246.644531,22473997681.0
534.42,4837148,19417.076172,26741982541.0
529.7,5577867,21310.597656,44409011479.0
533.65,5784597,22805.162109,71378606374.0
530.88,8551616,23137.960938,40387896275.0
533.29,7558304,22803.082031,45852713981.0
531.13,4657872,23783.029297,44171632681.0
520.37,4478569,23241.345703,51146161904.0
519.75,2447088,23735.949219,41080759713.0
516.0,5286655,27084.808594,49056742893.0
517.73,4259304,27362.4375,45265946774.0
525.83,5634929,28840.953125,51287442704.0
522.2,4810610,29001.720703,46754964848.0
524.54,14016045,31971.914063,81163475344.0
536.19,8068998,33992.429688,67547324782.0
504.58,14510575,36824.363281,75289433811.0
533.76,11537037,39371.042969,84762141031.0
531.07,7313215,40797.609375,88107519480.0
544.86,12975720,35566.65625,123320567399.0
539.39,7178074,33922.960938,74773277909.0
541.27,5250711,37316.359375,69364315979.0
528.01,7078007,39187.328125,63615990033.0
514.38,6944532,36825.367188,67760757881.0
521.01,5654672,36069.804688,57244195486.0
534.63,6464272,35547.75,66834573161.0
554.7,8458490,30825.699219,75643067688.0
548.5,6170464,33005.761719,77207272511.0
546.13,6277779,32366.392578,59897054838.0
537.41,4099510,32569.849609,60255421470.0
516.71,9281821,30432.546875,62576762015.0
522.04,5707899,33466.097656,76517157706.0
519.59,6788801,34316.386719,117894572511.0
529.48,5430108,33537.175781,61400400660.0
542.27,5451603,35510.289063,63088585433.0
541.22,6135232,37472.089844,61166818159.0
546.57,5033462,36926.066406,68838074392.0
543.64,4228841,38144.308594,58598066402.0
577.55,10865571,46196.464844,101467222687.0
570.53,7128078,46481.105469,91809846886.0
590.57,12047762,44918.183594,87301089896.0
610.03,11270693,47909.332031,81388911810.0
598.45,9368937,47504.851563,76555041196.0
613.21,8048988,49199.871094,77049582886.0
596.24,6786368,52149.007813,80820545404.0
593.16,5852020,51679.796875,52054723579.0
597.06,6793103,55888.132813,63495496918.0
574.23,8041814,54207.320313,92052420332.0
565.68,9794483,48824.425781,106102492824.0
579.96,11207977,49705.332031,63695521388.0
532.3,20304906,47093.851563,54506565949.0
548.58,12468975,46339.761719,350967941479.0
553.67,8829575,49631.242188,53891300112.0
536.25,6602853,48378.988281,47530897720.0
512.19,9439757,50538.242188,53220811975.0
494.81,14333629,48561.167969,52343816680.0
498.46,13570971,48927.304688,48625928883.0
463.73,13577792,52246.523438,48597428048.0
500.81,13045638,54824.117188,50912227385.0
498.73,9609414,56008.550781,57295577614.0
519.74,7497857,57805.121094,56772343595.0
514.24,6099099,57332.089844,55689944702.0
527.65,5563011,55907.199219,66419369890.0
531.65,6803240,56804.902344,59749798599.0
533.65,6096605,58870.894531,60258313191.0
508.9,7354702,57858.921875,55746041000.0
513.83,7480174,58346.652344,49063873786.0
527.45,7445077,54529.144531,56521454974.0
522.83,5551152,54738.945313,56435023914.0
505.72,6145963,52774.265625,70567223787.0
501.41,7378614,51704.160156,67999812841.0
513.57,9099224,55137.3125,56652197978.0
517.93,6837997,57750.199219,57625587027.0
514.87,5005062,58917.691406,54414116432.0
533.93,7869438,58918.832031,65520826225.0
552.47,7706865,59095.808594,61669163792.0
559.5,6391785,59057.878906,60706272115.0
554.46,4793649,58192.359375,66058027988.0
565.74,6282109,56048.9375,75645303584.0
572.68,6110373,58323.953125,53053855641.0
576.0,4879272,58245.003906,46655208546.0
608.36,21733050,59893.453125,51828688519.0
627.18,16905297,63503.457031,69983454362.0
611.08,9637548,63109.695313,77451779687.0
645.49,14962017,63314.011719,60954381579.0
636.5,8380189,61572.789063,84293007468.0
614.47,10110452,55724.265625,65344865159.0
606.85,8353326,56473.03125,67849323955.0
614.42,5419426,53906.089844,54926612466.0
594.01,6944657,51762.273438,74798630778.0
610.61,5694305,51093.652344,86668667320.0
619.12,4944927,54021.753906,58284039825.0
615.27,4114325,55033.117188,49448222757.0
611.07,5235405,54824.703125,48000572955.0
612.99,4329912,53555.109375,46088929780.0
600.38,5047752,57750.175781,52395931985.0
593.47,5097796,57200.292969,51713139031.0
574.05,10133120,53333.539063,68564706967.0
578.34,7300576,57424.007813,69241316747.0
580.92,4834523,56396.515625,69523285106.0
592.49,5733183,57356.402344,68434023376.0
570.63,6722595,55859.796875,71776546298.0
572.25,7139634,56704.574219,61308396325.0
550.34,7585233,49150.535156,75215403907.0
546.61,7143187,49716.191406,96721152926.0
569.72,6465375,49880.535156,55737497453.0
566.62,5424521,43537.511719,74903638450.0
560.63,4656356,42909.402344,56187365084.0
562.63,8599984,37002.441406,126358098747.0
584.5,8039798,40782.738281,88281943359.0
599.67,16824800,37304.691406,82051616861.0
624.48,13870405,38705.980469,67359584098.0
625.91,10885172,38402.222656,56211915803.0
628.0,9260966,39294.199219,51346735160.0
619.52,14536880,38436.96875,43210968721.0
649.78,16113390,35697.605469,55200191952.0
650.58,11820075,36684.925781,34639423297.0
671.13,14854189,37575.179688,33070867190.0
678.79,14500170,39208.765625,35460750427.0
703.13,15428007,36894.40625,41831090187.0
704.76,14393873,33560.707031,33683936663.0
698.28,8096169,33472.632813,49902050442.0
694.33,9541437,37345.121094,53972919008.0
697.0,7194261,36702.597656,43576032854.0
713.01,10407691,37334.398438,38699736985.0
720.75,8034357,40218.476563,43148914673.0
711.54,6075761,40406.269531,46420149185.0
712.41,7594711,38347.0625,39211635100.0
746.29,20241372,38053.503906,37096670047.0
745.55,24221357,35787.246094,36200887275.0
737.09,16809554,31676.693359,52809038594.0
755.47,14503639,32505.660156,58964353058.0
762.29,8308926,33723.027344,46317108925.0
768.22,8023060,34662.4375,33123368116.0
761.24,6959148,31637.779297,40230904226.0
799.4,12385914,34434.335938,33892523752.0
801.07,9190846,35867.777344,37901460044.0
800.1,8164154,35040.835938,34059036099.0
808.48,12003374,33572.117188,37838957079.0
819.48,8584917,33897.046875,38728974942.0
827.94,11167687,34235.195313,26501259870.0
814.87,10460682,33855.328125,24796027477.0
796.11,12582492,32877.371094,29910396946.0
802.01,7415567,33798.011719,27436021028.0
820.5,8049619,33155.847656,24321499537.0
810.0,7267658,32702.025391,19120856669.0
793.66,9502480,32822.347656,21376531210.0
758.65,13764113,31780.730469,21300524237.0
726.44,17205566,31421.539063,23699476918.0
751.19,18726469,30817.832031,20434789545.0
186.12,43366188,29807.347656,23148267245.0
194.1,37101736,32110.693359,28203024559.0
195.94,32382595,32313.105469,19555230518.0
195.58,19567198,33581.550781,22552046192.0
192.94,20394316,37337.535156,51022126212.0
192.08,24886258,39406.941406,35097370560.0
195.03,20219115,39995.90625,38702404695.0
196.62,18373399,40008.421875,27167146027.0
194.99,18349746,42235.546875,33072782960.0
197.5,21744397,39201.945313,25595265436.0
198.15,30181074,38152.980469,26189830450.0
202.74,23130940,39747.503906,25372562724.0
206.37,21143537,40869.554688,35185031017.0
203.66,17849661,42816.5,38226483046.0
202.95,14644310,46365.402344,38734079049.0
199.36,17923778,45585.03125,33546019517.0
196.99,18592484,45593.636719,34319709073.0
199.05,15186155,44428.289063,33723620826.0
201.88,18059898,47793.320313,31744259539.0
199.5,21115280,46004.484375,32776876610.0
194.58,20458485,44695.359375,33451362600.0
190.4,28591348,44801.1875,32194123075.0
197.98,76655477,46717.578125,37204312299.0
208.16,67574131,49339.175781,34706867452.0
219.58,57580658,49546.148438,34305053719.0
217.93,29729892,47706.117188,35361168834.0
222.13,34770104,48960.789063,32646349931.0
220.68,23794042,46942.21875,32666549568.0
226.36,30472219,49058.667969,34511076995.0
226.88,26257990,47054.984375,31847007016.0
223.85,25984968,47166.6875,34730363427.0
224.41,20176695,48847.027344,39139399125.0
223.96,18810957,49327.722656,39508070319.0
228.43,28083198,50025.375,43206179619.0
226.62,19810716,46811.128906,65210059683.0
223.39,25443421,46091.390625,49007762488.0
221.77,19685601,46391.421875,38672657013.0
224.78,24837574,44883.910156,39154666597.0
221.52,29749990,44963.074219,40969943253.0
222.42,19975460,47092.492188,38652152880.0
223.41,16653801,48176.347656,30484496466.0
222.42,15603344,47783.359375,31764293754.0
219.0,29450284,47267.519531,28727713711.0
211.13,34944045,42843.800781,43909845642.0
212.46,20468810,40693.675781,48701090088.0
219.41,26872556,43574.507813,38139709246.0
224.82,24855491,44895.097656,34244064430.0
220.81,21765545,42839.75,42839345714.0
216.6,24521514,42235.730469,30980029059.0
206.99,34306895,41034.542969,30214940550.0
205.17,21839363,41564.363281,30602359905.0
207.16,22100912,43790.894531,31141681925.0
207.42,24097796,48116.941406,42850641582.0
197.32,34563497,49112.902344,33383173002.0
204.51,27928165,51514.8125,35873904236.0
207.0,29720175,55361.449219,49034730168.0
210.75,25691893,53805.984375,36807860413.0
208.31,15125791,53967.847656,34800873924.0
206.95,16338754,57484.789063,42637331698.0
206.71,16213354,56041.058594,41083758949.0
209.39,18065188,57401.097656,41684252783.0
217.46,24358881,57321.523438,36615791366.0
218.62,22699401,61593.949219,51780081801.0
222.22,18949356,62026.078125,38055562075.0
222.9,16147329,64261.992188,40471196346.0
221.03,14627594,65992.835938,40788955582.0
226.92,18759032,62210.171875,45908121370.0
227.26,24938379,60692.265625,38434082775.0
231.66,23023483,63039.824219,31064911614.0
247.17,48589830,60363.792969,34878965587.0
244.51,24598989,58482.386719,43657076893.0
249.41,23420431,60622.136719,45257083247.0
255.67,29250284,62227.964844,36856881767.0
258.27,26074158,61004.40625,36150572843.0
264.01,28744823,63226.402344,37746665647.0
265.98,23991033,62970.046875,36124731509.0
298.01,115363115,61452.230469,32615846901.0
297.52,85126015,61125.675781,30605102446.0
308.04,50310093,67566.828125,41125608330.0
306.57,64216853,66971.828125,42357991721.0
294.59,63620572,64995.230469,48730828378.0
303.9,33217211,64949.960938,35880633236.0
303.9,41026129,64155.941406,36084893887.0
300.25,38490900,63557.871094,30558763548.0
302.03,26448367,60161.246094,46844335592.0
292.61,42850799,60368.011719,39178392930.0
316.75,78171075,56942.136719,41388338699.0
329.85,53386665,58119.578125,38702407772.0
319.56,75433524,56289.289063,35036121783.0
317.46,53216270,57569.074219,37485803899.0
326.74,43516226,56280.425781,36635566789.0
315.03,28306886,53569.765625,41810748221.0
333.76,45496398,57806.566406,32370840356.0
326.76,62206647,57005.425781,36708594618.0
314.35,48580204,57229.828125,36858195307.0
321.26,47289033,56477.816406,32379968686.0
306.93,54432505,53598.246094,39789134215.0
300.37,65893845,50582.625,37707308001.0
324.27,59305348,50700.085938,33676814852.0
318.26,47555145,50504.796875,28479699446.0
304.9,48850716,47672.121094,29603577251.0
301.98,48882509,47243.304688,30966005122.0
281.61,59834366,46737.480469,32166727776.0
283.37,66703537,46612.632813,34638619079.0
304.59,69829688,48896.722656,36541828520.0
283.87,70736595,47665.425781,27268150947.0
278.01,71662239,46202.144531,32902725329.0
277.19,46184676,46880.277344,30961902129.0
290.75,52438494,48936.613281,27055803928.0
294.0,39518438,48628.511719,24447979559.0
296.4,34302174,50784.539063,28223878108.0
309.45,40368587,50640.417969,24324345758.0
303.22,42059121,47588.855469,33430376883.0
300.01,34313928,46444.710938,30049226299.0
295.86,30886422,47178.125,26686491018.0
294.11,26347792,46306.445313,36974172400.0
301.21,39240294,46458.117188,33071628362.0
292.9,52715440,45897.574219,42494677905.0
276.04,49806388,43569.003906,36851084859.0
281.78,45418637,43160.929688,30208048289.0
272.47,40993851,41557.902344,84196607520.0
274.0,59468095,41821.261719,32104232331.0
278.17,40276508,42735.855469,26327648900.0
279.99,38341348,43949.101563,33499938689.0
265.75,53886809,42591.570313,47691135082.0
269.42,39583235,43099.699219,23577403399.0
259.03,42267538,42375.632813,22417209227.0
250.67,48360408,41744.328125,23091543258.0
241.5,43518073,40680.417969,20382033940.0
233.74,71895784,36457.316406,43011992031.0
233.72,91581063,36654.328125,41856658597.0
223.24,66461636,36954.003906,26428189594.0
227.72,75595873,36852.121094,31324598034.0
219.44,57335272,37138.234375,25041426629.0
228.4,54377425,37784.332031,22238830523.0
244.86,56467968,38483.125,20734730465.0
246.38,51892517,38743.273438,20288500328.0
252.42,54341941,36952.984375,19155189416.0
239.48,41017778,37154.601563,18591534769.0
243.19,35482850,41500.875,29412210792.0
247.28,37686750,43840.285156,28641855926.0
251.08,41035864,44118.445313,33079398868.0
267.05,52428166,44338.796875,23245887300.0
258.24,51319972,43565.113281,32142048537.0
239.49,60547198,42407.9375,26954925781.0
242.67,44042443,42586.917969,20827783012.0
264.95,70175280,44575.203125,22721659051.0
265.11,73267633,43961.859375,19792547657.0
245.07,81059508,40538.011719,26246662813.0
236.42,76125491,40030.976563,23310007704.0
233.9,62919566,38286.027344,25493150450.0
223.87,56651077,37296.570313,21849073843.0
237.48,73580063,38332.609375,46383802093.0
241.57,52886551,39214.21875,26545599159.0
243.85,47731861,43193.234375,35690014104.0
234.77,41205598,44354.636719,32479047645.0
242.2,38964185,43924.117188,29183112630.0
237.14,36509504,42451.789063,24967782593.0
229.36,43201070,39137.605469,28516271427.0
213.52,45082089,38062.039063,28546143503.0
215.14,55746719,38737.269531,25776583476.0
230.14,49274195,41982.925781,32284121034.0
226.58,42806565,39437.460938,31078064711.0
221.0,36720857,38794.972656,26364890465.0
213.3,38535424,39666.753906,24322159070.0
229.73,49199569,39338.785156,23934000868.0
244.96,67142174,41143.929688,39616916192.0
247.66,47194119,40951.378906,22009601093.0
264.53,72788748,41801.15625,34421564942.0
267.34,58807971,41077.996094,24615543271.0
265.24,54265223,42358.808594,32004652376.0
256.34,50211986,42892.957031,25242943069.0
281.5,87737914,43960.933594,31042992291.0
276.92,57776944,44348.730469,30574413034.0
282.19,42549392,47128.003906,36362175703.0
286.56,48898440,47465.730469,31397059069.0
276.9,46348713,47062.664063,29333883962.0
272.86,52344022,45538.675781,33327427106.0
267.12,51723511,46281.644531,38162644287.0
273.6,39770782,46622.675781,32499785455.0
259.31,43093087,45555.992188,29640604055.0
244.07,70383256,43206.738281,39393395788.0
242.08,55799236,43503.847656,26101973106.0
231.19,52478064,42287.664063,27215995394.0
219.17,57520684,39521.902344,33949912166.0
215.04,66225807,40127.183594,30991500854.0
222.03,51694344,41166.730469,27691105228.0
212.58,56909685,39935.515625,24342001973.0
217.83,52570061,40826.214844,33705182072.0
221.98,51278058,41502.75,25303206547.0
214.82,46697126,41374.378906,27819532341.0
201.83,65620944,40527.363281,35372786395.0
195.15,62471343,39740.320313,28011716745.0
199.02,64156561,40458.308594,35445730570.0
187.88,64496017,38117.460938,34569088416.0
184.15,49946017,39241.121094,30981015184.0
197.82,57032671,39773.828125,33903704907.0
185.47,50043491,38609.824219,30882994649.0
195.33,57204868,38529.328125,32922642426.0
196.02,47575084,37750.453125,27326943244.0
